idx,pathway_name,pathway_id,gene_name,gene_id,protein_id
220,NA,NA,sll0755,sll0755,Q55624
221,NA,NA,sll0754,sll0754,Q55625
221,NA,NA,ycf33,ssl1417,P74788
221,One carbon pool by folate,syn00670,folD,sll0753,Q55626
221,NA,NA,sll0752,sll0752,Q55627
221,ABC transporters,syn02010,ycf22,sll0751,Q55628
221,NA,NA,slr0782,slr0782,Q55629
221,Two-component system,syn02020,sarA,sll0750,Q55630
221,NA,NA,sll0749,sll0749,Q55631
221,Glycolysis / Gluconeogenesis,syn00010,tpi,slr0783,Q59994
221,NA,NA,slr0784,slr0784,Q55632
222,NA,NA,slr0341,slr0341,Q55633
222,NA,NA,sll0325,sll0325,Q55634
222,Photosynthesis,syn00195,petB,slr0342,Q57038
222,Photosynthesis,syn00195,petD,slr0343,P27589
222,NA,NA,rfbW,slr0344,Q55635
222,NA,NA,slr0345,slr0345,Q55636
222,NA,NA,rnc,slr0346,Q55637
222,NA,NA,hypF,sll0322,Q55638
222,NA,NA,sll0321,sll0321,Q55639
222,NA,NA,slr0347,slr0347,Q55640
223,NA,NA,rnd,sll0320,Q55641
223,NA,NA,sll0319,sll0319,P74789
223,Terpenoid backbone biosynthesis,syn00900,slr0348,slr0348,Q55643
223,NA,NA,sll0318,sll0318,Q57473
223,NA,NA,slr0350,slr0350,Q57495
223,NA,NA,slr0351,slr0351,Q57456
223,NA,NA,sll0317,sll0317,Q55644
223,NA,NA,slr0352,slr0352,Q55645
223,NA,NA,sll0315,sll0315,Q55646
223,NA,NA,slr0353,slr0353,Q55647
224,NA,NA,sll0314,sll0314,Q55648
224,ABC transporters,syn02010,slr0354,slr0354,Q55649
224,Ribosome,syn03010,rps21,ssl0601,P48949
224,Ribosome,syn03010,rrn5Sa,rrn5Sa,NA
224,Ribosome,syn03010,rrn23Sa,rrn23Sa,NA
224,Aminoacyl-tRNA biosynthesis,syn00970,trnI-GAU-1,trnI-GAU-1,NA
224,Ribosome,syn03010,rrn16Sa,rrn16Sa,NA
224,NA,NA,slr0355,slr0355,Q55650
224,NA,NA,slr0356,slr0356,Q55651
224,Quorum sensing,syn02024,sll0312,sll0312,Q55652
225,Aminoacyl-tRNA biosynthesis,syn00970,hisS,slr0357,Q55653
225,NA,NA,slr0358,slr0358,Q55654
225,NA,NA,sll0310,sll0310,Q55655
225,NA,NA,sll0309,sll0309,Q55656
225,NA,NA,sll0024,sll0024,Q55657
225,NA,NA,sll0023,sll0023,Q55658
225,NA,NA,sll0022,sll0022,Q55659
225,NA,NA,slr0001,slr0001,Q55660
225,NA,NA,sll0021,sll0021,Q55661
225,NA,NA,clpC,sll0020,Q55662
226,Terpenoid backbone biosynthesis,syn00900,sll0019,sll0019,Q55663
226,Glycolysis / Gluconeogenesis,syn00010,cbbA,sll0018,Q55664
226,Porphyrin and chlorophyll metabolism,syn00860,hemL,sll0017,Q55665
226,NA,NA,mltA,sll0016,Q55666
226,NA,NA,slr0006,slr0006,Q55667
226,NA,NA,slr0007,slr0007,Q55668
226,NA,NA,ctpA,slr0008,Q55669
226,Glyoxylate and dicarboxylate metabolism,syn00630,rbcL,slr0009,P54205
226,NA,NA,rbcX,slr0011,Q55670
226,Glyoxylate and dicarboxylate metabolism,syn00630,rbcS,slr0012,P54206
227,NA,NA,slr0013,slr0013,Q55671
227,NA,NA,mgtC,slr0014,Q57208
227,NA,NA,sll0012,sll0012,Q57495
227,Lipopolysaccharide biosynthesis,syn00540,lpxB,slr0015,Q57310
227,Photosynthesis,syn00195,petF,ssl0020,P27320
227,NA,NA,slr0016,slr0016,Q55672
227,Amino sugar and nucleotide sugar metabolism,syn00520,murZ,slr0017,Q55673
227,Citrate cycle (TCA cycle),syn00020,fumC,slr0018,Q55674
227,NA,NA,sll0010,sll0010,Q55675
227,Aminoacyl-tRNA biosynthesis,syn00970,trnG-CCC,trnG-CCC,NA
228,NA,NA,slr0019,slr0019,Q55676
228,NA,NA,sll0008,sll0008,Q55677
228,NA,NA,sll0007,sll0007,Q55678
228,Lysine biosynthesis,syn00300,aspC,sll0006,Q55679
228,NA,NA,sll0005,sll0005,Q55680
228,Homologous recombination,syn03440,recG,slr0020,Q55681
228,NA,NA,sppA,slr0021,Q55682
228,Peptidoglycan biosynthesis,syn00550,ponA,sll0002,Q55683
228,Aminoacyl-tRNA biosynthesis,syn00970,trnS-CGA,trnS-CGA,NA
228,Purine metabolism,syn00230,guaA,slr0213,P49057
229,Cysteine and methionine metabolism,syn00270,slr0214,slr0214,Q59995
229,Peptidoglycan biosynthesis,syn00550,sll0210,sll0210,Q55684
229,Porphyrin and chlorophyll metabolism,syn00860,cobU,slr0216,Q55685
229,NA,NA,slr0217,slr0217,Q55686
229,NA,NA,ssr0349,ssr0349,P74790
229,NA,NA,sll0209,sll0209,Q55687
229,NA,NA,sll0208,sll0208,Q55688
229,Streptomycin biosynthesis,syn00521,rfbA,sll0207,Q55689
229,Aminoacyl-tRNA biosynthesis,syn00970,glyS,slr0220,Q55690
229,NA,NA,sll0205,sll0205,Q55691
230,NA,NA,gidA,sll0204,Q55692
230,NA,NA,slr0222,slr0222,Q55693
230,NA,NA,gidA,sll0202,Q55694
230,NA,NA,slr0224,slr0224,Q55695
230,NA,NA,sll0201,sll0201,Q55696
230,NA,NA,sll0200,sll0200,Q55697
230,Photosynthesis,syn00195,petE,sll0199,P21697
230,NA,NA,slr0226,slr0226,Q55698
230,NA,NA,sll0198,sll0198,Q55699
230,NA,NA,ftsH,slr0228,Q55700
231,NA,NA,sll0195,sll0195,Q55701
231,Protein export,syn03060,ycf43,sll0194,P54086
231,"Valine, leucine and isoleucine degradation",syn00280,mmsB,slr0229,Q55702
231,NA,NA,slr0230,slr0230,Q57248
231,Base excision repair,syn03410,slr0231,slr0231,Q55703
231,NA,NA,sll0192,sll0192,Q55704
231,NA,NA,slr0232,slr0232,Q55705
231,NA,NA,trxM,slr0233,P52232
231,NA,NA,sll0191,sll0191,P22039
231,RNA degradation,syn03018,groEL-2,sll0416,P22034
232,NA,NA,sll0415,sll0415,P22040
232,NA,NA,sll0414,sll0414,Q55112
232,NA,NA,slr0431,slr0431,Q55113
232,NA,NA,ssl0788,ssl0788,P72570
232,NA,NA,ssl0787,ssl0787,P72571
232,NA,NA,sll0413,sll0413,Q55114
232,NA,NA,sll0412,sll0412,Q55115
232,NA,NA,sll0410,sll0410,Q55116
232,Ubiquinone and other terpenoid-quinone biosynthesis,syn00130,sll0409,sll0409,Q55117
232,NA,NA,sll0408,sll0408,Q55118
233,NA,NA,efp,slr0434,Q55119
233,Fatty acid biosynthesis,syn00061,accB,slr0435,Q55120
233,NA,NA,ccmK,slr0436,Q55121
233,NA,NA,sll0406,sll0406,Q55122
233,NA,NA,sll0405,sll0405,Q55123
233,Glyoxylate and dicarboxylate metabolism,syn00630,glcD,sll0404,Q55124
233,NA,NA,slr0438,slr0438,Q55125
233,NA,NA,sll0403,sll0403,Q55126
233,NA,NA,slr0439,slr0439,Q55127
233,NA,NA,ssl0769,ssl0769,P72572
234,Arginine biosynthesis,syn00220,aspC,sll0402,Q55128
234,Citrate cycle (TCA cycle),syn00020,gltA,sll0401,Q59977
234,NA,NA,sll0400,sll0400,Q55129
234,NA,NA,slr0440,slr0440,Q55130
234,Lysine biosynthesis,syn00300,slr0049,slr0049,Q55131
234,Sulfur relay system,syn04122,ycf40,ssr0102,P72573
234,NA,NA,slr0050,slr0050,Q55132
234,NA,NA,sll0072,sll0072,Q55133
234,NA,NA,sll0071,sll0071,Q55134
234,Glyoxylate and dicarboxylate metabolism,syn00630,purU,sll0070,Q55135
235,Nitrogen metabolism,syn00910,icfA,slr0051,Q55136
235,NA,NA,sll0069,sll0069,Q55137
235,NA,NA,sll0068,sll0068,Q55138
235,Glutathione metabolism,syn00480,gst,sll0067,Q55139
235,NA,NA,sll0066,sll0066,Q55140
235,"Valine, leucine and isoleucine biosynthesis",syn00290,ilvN,sll0065,Q55141
235,NA,NA,ssr0109,ssr0109,P72574
235,NA,NA,slr0053,slr0053,Q55142
235,Glycerolipid metabolism,syn00561,dgkA,slr0054,Q55143
235,"Phenylalanine, tyrosine and tryptophan biosynthesis",syn00400,trpG,slr0055,Q55144
236,Porphyrin and chlorophyll metabolism,syn00860,chlG,slr0056,Q55145
236,NA,NA,sll0064,sll0064,Q55146
236,NA,NA,sll0063,sll0063,Q55147
236,NA,NA,sll0062,sll0062,Q55148
236,NA,NA,slr0058,slr0058,Q55149
236,Aminoacyl-tRNA biosynthesis,syn00970,trnA-CGC,trnA-CGC,NA
236,NA,NA,slr0059,slr0059,Q55150
236,NA,NA,slr0060,slr0060,Q55151
236,NA,NA,slr0061,slr0061,Q55152
236,NA,NA,sll0060,sll0060,Q55153
237,RNA degradation,syn03018,dnaK,sll0058,Q55154
237,NA,NA,grpE,sll0057,Q59978
237,NA,NA,gspE,slr0063,Q55155
237,NA,NA,slr0064,slr0064,Q55156
237,NA,NA,slr0065,slr0065,Q55157
237,Riboflavin metabolism,syn00740,ribG,slr0066,Q55158
237,NA,NA,sll0055,sll0055,Q55159
237,NA,NA,slr0067,slr0067,P53383
237,Fatty acid biosynthesis,syn00061,accC,sll0053,Q55160
237,NA,NA,slr0069,slr0069,Q55161
238,NA,NA,sll0051,sll0051,Q55162
238,One carbon pool by folate,syn00670,fmt,slr0070,Q55163
238,ABC transporters,syn02010,natA,slr0467,Q55164
238,NA,NA,slr0468,slr0468,Q55165
238,Ribosome,syn03010,rps4,slr0469,P48939
238,NA,NA,sll0462,sll0462,Q55166
238,Arginine and proline metabolism,syn00330,proA,sll0461,Q55167
238,Two-component system,syn02020,phy,slr0473,Q55168
238,Two-component system,syn02020,slr0474,slr0474,Q55169
238,Nucleotide excision repair,syn03420,uvrB,sll0459,Q55170
239,NA,NA,slr0476,slr0476,Q55171
239,Photosynthesis,syn00195,psbX,sml0002,P72575
239,Purine metabolism,syn00230,purN,slr0477,Q55172
239,NA,NA,slr0479,slr0479,Q55173
239,NA,NA,ycf46,slr0480,Q55174
239,NA,NA,slr0482,slr0482,Q55175
239,NA,NA,slr0483,slr0483,Q55176
239,NA,NA,slr0484,slr0484,Q55177
239,NA,NA,slr0487,slr0487,Q55178
239,NA,NA,slr0488,slr0488,Q55179
240,NA,NA,slr0489,slr0489,Q55180
240,NA,NA,slr0491,slr0491,Q55181
240,Ubiquinone and other terpenoid-quinone biosynthesis,syn00130,menE,slr0492,Q55182
240,Fructose and mannose metabolism,syn00051,rfbM,slr0493,Q55183
240,NA,NA,sll0456,sll0456,Q55184
240,"Glycine, serine and threonine metabolism",syn00260,thrA,sll0455,P52986
240,Pantothenate and CoA biosynthesis,syn00770,slr0495,slr0495,Q55185
240,NA,NA,slr0496,slr0496,Q55186
240,Aminoacyl-tRNA biosynthesis,syn00970,pheS,sll0454,Q55187
240,NA,NA,sll0691,sll0691,Q55188
241,NA,NA,vapC,sll0690,Q55189
241,NA,NA,ssl1300,ssl1300,P72576
241,NA,NA,sll0689,sll0689,Q55190
241,NA,NA,sll0688,sll0688,Q55191
241,NA,NA,sll0687,sll0687,Q55192
241,NA,NA,sll0686,sll0686,Q55193
241,NA,NA,sll0685,sll0685,Q55194
241,ABC transporters,syn02010,pstB,sll0684,Q55195
241,ABC transporters,syn02010,pstB,sll0683,Q55196
241,ABC transporters,syn02010,pstA,sll0682,Q55197
242,ABC transporters,syn02010,pstC,sll0681,Q55198
242,ABC transporters,syn02010,pstS,sll0680,Q55199
242,ABC transporters,syn02010,sphX,sll0679,Q55200
242,NA,NA,slr0719,slr0719,Q55201
242,Aminoacyl-tRNA biosynthesis,syn00970,trnR-CCG,trnR-CCG,NA
242,Ribosome,syn03010,rps14,slr0628,P48944
242,NA,NA,im30,sll0617,Q55707
242,NA,NA,slr0630,slr0630,Q55708
242,Quorum sensing,syn02024,secA,sll0616,Q55709
243,NA,NA,sll0615,sll0615,P52876
243,NA,NA,sll0614,sll0614,Q79F24
243,Homologous recombination,syn03440,ruvB,sll0613,Q57396
243,Thiamine metabolism,syn00730,thiG,slr0633,Q55710
243,NA,NA,slr0634,slr0634,Q55711
243,NA,NA,slr0635,slr0635,Q55712
243,NA,NA,sll0611,sll0611,Q55713
243,Porphyrin and chlorophyll metabolism,syn00860,slr0636,slr0636,Q55714
243,NA,NA,slr0637,slr0637,Q55715
243,Aminoacyl-tRNA biosynthesis,syn00970,glyQ,slr0638,Q55716
244,NA,NA,slr0639,slr0639,Q55717
244,Two-component system,syn02020,slr0640,slr0640,Q55718
244,NA,NA,sll0609,sll0609,Q55719
244,NA,NA,sll0608,sll0608,Q55720
244,NA,NA,slr0642,slr0642,Q55721
244,NA,NA,slr0643,slr0643,Q55722
244,ABC transporters,syn02010,sll0606,sll0606,Q55723
244,NA,NA,slr0644,slr0644,Q55724
244,Ubiquinone and other terpenoid-quinone biosynthesis,syn00130,menD,sll0603,Q55725
244,NA,NA,sll0602,sll0602,Q55726
245,NA,NA,slr0645,slr0645,Q55727
245,Peptidoglycan biosynthesis,syn00550,dacB,slr0646,Q55728
245,NA,NA,sll0601,sll0601,P55175
245,Selenocompound metabolism,syn00450,metS,slr0649,Q55729
245,NA,NA,slr0650,slr0650,Q55730
245,Purine metabolism,syn00230,dgt,sll0398,Q55731
245,NA,NA,sll0397,sll0397,Q55732
245,NA,NA,sll0396,sll0396,Q55733
245,NA,NA,sll0395,sll0395,Q55734
245,NA,NA,sll0394,sll0394,Q55735
246,NA,NA,napA,slr0415,Q55736
246,NA,NA,slr0416,slr0416,Q55737
246,NA,NA,gyrA,slr0417,Q55738
246,NA,NA,slr0418,slr0418,Q55739
246,ABC transporters,syn02010,sll0385,sll0385,Q55740
246,ABC transporters,syn02010,sll0384,sll0384,Q55741
246,ABC transporters,syn02010,cbiM,sll0383,Q55742
246,ABC transporters,syn02010,sll0382,sll0382,Q55743
246,NA,NA,sll0381,sll0381,Q55744
246,NA,NA,ssr0692,ssr0692,P74791
247,NA,NA,ssl0750,ssl0750,P74792
247,NA,NA,ssr0693,ssr0693,P74793
247,NA,NA,rfbW,sll0380,Q55745
247,Lipopolysaccharide biosynthesis,syn00540,lpxA,sll0379,Q55746
247,NA,NA,slr0420,slr0420,Q55747
247,NA,NA,slr0421,slr0421,Q55748
247,Porphyrin and chlorophyll metabolism,syn00860,cysG,sll0378,Q55749
247,Nucleotide excision repair,syn03420,mfd,sll0377,Q55750
247,NA,NA,sll0376,sll0376,Q55751
247,NA,NA,rlpA,slr0423,Q55752
248,ABC transporters,syn02010,braG_or_livF,sll0374,Q55753
248,Arginine and proline metabolism,syn00330,proA,sll0373,P54902
248,NA,NA,sll0372,sll0372,Q55754
248,NA,NA,ssl0738,ssl0738,P74794
248,NA,NA,sll0371,sll0371,Q55755
248,Pyrimidine metabolism,syn00240,carB,sll0370,Q55756
248,NA,NA,sll0369,sll0369,Q55757
248,Pyrimidine metabolism,syn00240,pyrR,sll0368,Q55758
248,Folate biosynthesis,syn00790,folE,slr0426,Q55759
248,Nicotinate and nicotinamide metabolism,syn00760,slr0427,slr0427,Q55760
249,NA,NA,sll0189,sll0189,Q55761
249,NA,NA,sll0188,sll0188,Q55762
249,NA,NA,lytB,slr0191,Q55763
249,NA,NA,slr0192,slr0192,Q55764
249,NA,NA,slr0193,slr0193,Q55765
249,Pentose phosphate pathway,syn00030,rpiA,slr0194,Q55766
249,NA,NA,slr0195,slr0195,Q55767
249,NA,NA,slr0196,slr0196,Q55768
249,NA,NA,slr0197,slr0197,Q55769
249,NA,NA,sll0185,sll0185,Q55770
250,NA,NA,slr0199,slr0199,P54004
250,NA,NA,rpoD,sll0184,Q59996
250,Citrate cycle (TCA cycle),syn00020,hdrB,slr0201,Q55771
250,NA,NA,ssl0353,ssl0353,Q55772
250,NA,NA,sll0183,sll0183,Q55773
250,NA,NA,ssl0352,ssl0352,P74795
250,ABC transporters,syn02010,sll0182,sll0182,Q55774
250,NA,NA,sll0181,sll0181,Q55775
250,NA,NA,ssl0350,ssl0350,P74796
250,NA,NA,sll0180,sll0180,Q55776
251,Ubiquinone and other terpenoid-quinone biosynthesis,syn00130,slr0204,slr0204,Q55777
251,Porphyrin and chlorophyll metabolism,syn00860,gltX,sll0179,Q55778
251,NA,NA,slr0207,slr0207,Q55779
251,NA,NA,slr0208,slr0208,Q55780
251,NA,NA,ftrV,ssr0330,Q55781
251,NA,NA,slr0209,slr0209,Q55782
251,NA,NA,slr0210,slr0210,Q55783
251,NA,NA,ssr0332,ssr0332,P74797
251,NA,NA,slr0211,slr0211,Q55784
251,NA,NA,ssl0331,ssl0331,Q55785
252,Cysteine and methionine metabolism,syn00270,metH,slr0212,Q55786
252,NA,NA,ssr0336,ssr0336,P74798
252,NA,NA,sll0178,sll0178,Q55359
252,NA,NA,sll0888,sll0888,Q55360
252,NA,NA,ssr1513,ssr1513,P74767
252,NA,NA,sll0887,sll0887,Q55361
252,NA,NA,sll0886,sll0886,Q55362
252,NA,NA,slr0895,slr0895,Q55363
252,NA,NA,slr0896,slr0896,Q55364
252,Starch and sucrose metabolism,syn00500,slr0897,slr0897,Q55365
253,Nitrogen metabolism,syn00910,nirA,slr0898,Q55366
253,Nitrogen metabolism,syn00910,cynS,slr0899,Q55367
253,Folate biosynthesis,syn00790,moeA,slr0900,Q55368
253,Folate biosynthesis,syn00790,moaA,slr0901,Q55369
253,Folate biosynthesis,syn00790,moaC,slr0902,Q55370
253,Sulfur relay system,syn04122,ssr1527,ssr1527,P74768
253,Folate biosynthesis,syn00790,moaE,slr0903,Q55371
253,NA,NA,ssr1528,ssr1528,P74769
253,NA,NA,slr0904,slr0904,Q55372
253,Porphyrin and chlorophyll metabolism,syn00860,bchE,slr0905,Q55373
254,Photosynthesis,syn00195,psbB,slr0906,P05429
254,NA,NA,slr0907,slr0907,Q55374
254,NA,NA,slr0909,slr0909,Q55375
254,NA,NA,slr0912,slr0912,Q55376
254,NA,NA,slr0913,slr0913,Q55377
254,NA,NA,slr0914,slr0914,Q55378
254,NA,NA,trnfM-CAU-1,trnfM-CAU-1,NA
254,NA,NA,slr0915,slr0915,Q57253
254,Biotin metabolism,syn00780,bioF,slr0917,P74770
254,NA,NA,bioF,trnfM-CAU-2,NA
255,NA,NA,"map, pepM",slr0918,P53579
255,NA,NA,slr0919,slr0919,Q55380
255,NA,NA,slr0920,slr0920,Q55381
255,beta-Alanine metabolism,syn00410,panD,sll0892,Q55382
255,Citrate cycle (TCA cycle),syn00020,citH,sll0891,Q55383
255,NA,NA,ssl1690,ssl1690,P74771
255,NA,NA,slr0921,slr0921,Q55384
255,NA,NA,pth,slr0922,Q59989
255,NA,NA,slr0923,slr0923,Q55385
255,NA,NA,slr0924,slr0924,Q55386
256,ABC transporters,syn02010,natB,slr0559,Q55387
256,NA,NA,sll0556,sll0556,Q55388
256,Aminoacyl-tRNA biosynthesis,syn00970,trnC-GCA,trnC-GCA,NA
256,NA,NA,map,sll0555,P53581
256,NA,NA,ftrC,sll0554,Q55389
256,NA,NA,sll0553,sll0553,Q55390
256,NA,NA,sll0552,sll0552,Q55391
256,NA,NA,slr0565,slr0565,Q55392
256,NA,NA,sll0550,sll0550,Q55393
256,NA,NA,sll0549,sll0549,Q55394
257,NA,NA,slr0569,slr0569,Q55395
257,NA,NA,sll0547,sll0547,Q55396
257,NA,NA,sll0546,sll0546,Q55397
257,NA,NA,sll0545,sll0545,Q55398
257,DNA replication,syn03030,sll0544,sll0544,Q55399
257,NA,NA,slr0572,slr0572,Q55400
257,NA,NA,sll0543,sll0543,Q55401
257,NA,NA,ssl1046,ssl1046,P74772
257,NA,NA,slr0573,slr0573,Q55402
257,NA,NA,sgl0001,sgl0001,P74773
258,NA,NA,ssl1045,ssl1045,P74774
258,NA,NA,cyp,slr0574,Q59990
258,NA,NA,slr0575,slr0575,Q55403
258,Glycolysis / Gluconeogenesis,syn00010,acs,sll0542,Q55404
258,NA,NA,slr0579,slr0579,Q55405
258,NA,NA,desC(des9),sll0541,Q55406
258,NA,NA,slr0580,slr0580,Q55407
258,NA,NA,slr0581,slr0581,Q55408
258,NA,NA,slr0582,slr0582,Q55409
258,ABC transporters,syn02010,sll0540,sll0540,Q55410
259,NA,NA,sll0539,sll0539,Q55411
259,NA,NA,slr0583,slr0583,Q55412
259,NA,NA,slr0825,slr0825,Q55413
259,Ribosome,syn03010,rpl33,ssr1398,P48958
259,Ribosome,syn03010,rps18,ssr1399,P48946
259,D-Alanine metabolism,syn00473,alr,slr0827,P54918
259,NA,NA,slr0829,slr0829,Q55414
259,NA,NA,sll0834,sll0834,Q55415
259,Quorum sensing,syn02024,sll0833,sll0833,Q55416
259,NA,NA,sll0832,sll0832,Q55417
260,NA,NA,ssr1407,ssr1407,P74775
260,DNA replication,syn03030,dnaB,slr0833,Q55418
260,NA,NA,moxR,slr0835,Q55419
260,Streptomycin biosynthesis,syn00521,rfbB,slr0836,Q55420
260,NA,NA,ssl1552,ssl1552,P74776
260,NA,NA,fus,sll0830,Q55421
260,Purine metabolism,syn00230,purM,slr0838,Q55422
260,NA,NA,rapQ,sll0829,Q55423
260,Porphyrin and chlorophyll metabolism,syn00860,hemH,slr0839,P54225
260,Arginine and proline metabolism,syn00330,nylA,sll0828,Q55424
261,NA,NA,sll0827,sll0827,Q55425
261,NA,NA,slr0841,slr0841,Q55426
261,NA,NA,slr0842,slr0842,Q55427
261,NA,NA,pcnB,sll0825,Q55428
261,NA,NA,ycf34,ssr1425,P74777
261,Oxidative phosphorylation,syn00190,ndhF,slr0844,Q55429
261,NA,NA,ssl1533,ssl1533,P74778
261,NA,NA,slr0845,slr0845,Q55430
261,Citrate cycle (TCA cycle),syn00020,sdhB,sll0823,Q55431
261,NA,NA,sll0822,sll0822,Q55432
262,NA,NA,slr0846,slr0846,Q55433
262,NA,NA,sll0821,sll0821,Q55434
262,Pantothenate and CoA biosynthesis,syn00770,kdtB,slr0847,Q55435
262,NA,NA,slr0848,slr0848,Q55436
262,NA,NA,gidB,slr0072,Q55787
262,Two-component system,syn02020,slr0073,slr0073,Q55788
262,NA,NA,sll0088,sll0088,Q55789
262,NA,NA,ycf24,slr0074,Q55790
262,NA,NA,ycf16,slr0075,Q55791
262,NA,NA,slr0076,slr0076,Q55792
263,Selenocompound metabolism,syn00450,nifS,slr0077,Q55793
263,NA,NA,sll0086,sll0086,Q55794
263,NA,NA,sll0085,sll0085,Q55795
263,Lipopolysaccharide biosynthesis,syn00540,hisB,sll0084,Q55796
263,Lipopolysaccharide biosynthesis,syn00540,gmhA,sll0083,Q55797
263,Folate biosynthesis,syn00790,slr0078,slr0078,Q55798
263,NA,NA,gspE,slr0079,Q55799
263,NA,NA,sll0082,sll0082,Q55800
263,DNA replication,syn03030,rnhA,slr0080,Q55801
263,Two-component system,syn02020,slr0081,slr0081,Q55802
264,NA,NA,slr0082,slr0082,Q55803
264,RNA degradation,syn03018,deaD,slr0083,Q55804
264,Arginine biosynthesis,syn00220,argC,sll0080,P54899
264,Histidine metabolism,syn00340,hisH,slr0084,Q55805
264,Aminoacyl-tRNA biosynthesis,syn00970,thrS,sll0078,Q55806
264,NA,NA,slr0086,slr0086,Q55807
264,Carotenoid biosynthesis,syn00906,crtO,slr0088,Q55808
264,Ubiquinone and other terpenoid-quinone biosynthesis,syn00130,erg6,slr0089,Q55809
264,Ubiquinone and other terpenoid-quinone biosynthesis,syn00130,ppd,slr0090,Q55810
264,Glycolysis / Gluconeogenesis,syn00010,slr0091,slr0091,Q55811
265,NA,NA,slr0092,slr0092,Q55812
265,NA,NA,dnaJ,slr0093,P50027
265,NA,NA,slr0095,slr0095,Q55813
265,NA,NA,slr0096,slr0096,Q55814
265,NA,NA,slr0498,slr0498,Q55815
265,NA,NA,sll0489,sll0489,Q55816
265,Histidine metabolism,syn00340,hisB,slr0500,P48054
265,NA,NA,sll0488,sll0488,Q55817
265,NA,NA,sll0487,sll0487,Q55818
265,NA,NA,sll0486,sll0486,Q55819
266,NA,NA,sll0485,sll0485,Q55820
266,NA,NA,sll0484,sll0484,Q55821
266,NA,NA,cobW,slr0502,Q55822
266,NA,NA,slr0503,slr0503,Q55823
266,NA,NA,slr0505,slr0505,Q55824
266,Porphyrin and chlorophyll metabolism,syn00860,pcr,slr0506,Q59987
266,NA,NA,sll0482,sll0482,Q55826
266,NA,NA,sll0481,sll0481,Q55827
266,Lysine biosynthesis,syn00300,sll0480,sll0480,Q55828
266,NA,NA,slr0509,slr0509,Q55829
267,NA,NA,slr0510,slr0510,Q55830
267,NA,NA,ssr0871,ssr0871,P74799
267,NA,NA,slr0511,slr0511,Q55831
267,NA,NA,sll0479,sll0479,Q55832
267,NA,NA,sll0478,sll0478,Q55833
267,NA,NA,sll0477,sll0477,Q55834
267,ABC transporters,syn02010,slr0513,slr0513,Q55835
267,NA,NA,slr0514,slr0514,Q55836
267,NA,NA,slr0516,slr0516,Q55837
267,NA,NA,sll0474,sll0474,Q55838
268,NA,NA,sll0473,sll0473,Q55839
268,NA,NA,slr0517,slr0517,Q55840
268,NA,NA,abfB,slr0518,Q55841
268,Purine metabolism,syn00230,slr0519,slr0519,Q55842
268,Arginine biosynthesis,syn00220,purL,slr0520,Q55843
268,NA,NA,slr0521,slr0521,Q55844
268,NA,NA,slr0522,slr0522,Q55845
268,NA,NA,sll0471,sll0471,Q55846
268,NA,NA,sll0470,sll0470,Q55847
268,Pentose phosphate pathway,syn00030,prsA,sll0469,Q55848
269,Biotin metabolism,syn00780,slr0523,slr0523,Q55849
269,NA,NA,queA,sll0467,Q55850
269,NA,NA,sll0597,sll0597,Q55851
269,NA,NA,sll0596,sll0596,Q55852
269,NA,NA,sll0595,sll0595,Q55853
269,NA,NA,sll0594,sll0594,Q55854
269,Glycolysis / Gluconeogenesis,syn00010,glk,sll0593,Q55855
269,ABC transporters,syn02010,slr0615,slr0615,Q55856
269,NA,NA,slr0616,slr0616,Q55857
269,NA,NA,ssr1038,ssr1038,P74800
270,NA,NA,slr0617,slr0617,Q55858
270,NA,NA,sll0590,sll0590,Q55859
270,Porphyrin and chlorophyll metabolism,syn00860,cbiP,slr0618,Q55860
270,Benzoate degradation,syn00362,slr0619,slr0619,Q55861
270,NA,NA,ssr1041,ssr1041,P74801
270,NA,NA,sll0588,sll0588,Q55862
270,Glycolysis / Gluconeogenesis,syn00010,pykF,sll0587,Q55863
270,NA,NA,sll0586,sll0586,Q55864
270,NA,NA,trxA,slr0623,P52231
270,"Alanine, aspartate and glutamate metabolism",syn00250,sll0585,sll0585,Q55865
271,NA,NA,ycf36,sll0584,Q55866
271,Amino sugar and nucleotide sugar metabolism,syn00520,slr0624,slr0624,Q55867
271,NA,NA,slr0625,slr0625,Q55868
271,"Phenylalanine, tyrosine and tryptophan biosynthesis",syn00400,aroH,sll0109,Q55869
271,NA,NA,slr0626,slr0626,Q55870
271,NA,NA,slr0099,slr0099,Q55871
271,NA,NA,amt1,sll0108,P54147
271,Pentose phosphate pathway,syn00030,eda,sll0107,Q55872
271,NA,NA,slr0103,slr0103,Q55873
271,NA,NA,slr0104,slr0104,P54371
272,NA,NA,sll0103,sll0103,Q55874
272,NA,NA,sll0102,sll0102,Q55875
272,NA,NA,slr0105,slr0105,Q55876
272,NA,NA,slr0106,slr0106,Q55877
272,NA,NA,sll0101,sll0101,Q55878
272,NA,NA,ama,sll0100,P54984
272,Porphyrin and chlorophyll metabolism,syn00860,cbiE,sll0099,Q55879
272,NA,NA,sll0098,sll0098,Q55880
272,Aminoacyl-tRNA biosynthesis,syn00970,trnG-GCC,trnG-GCC,NA
272,NA,NA,slr0108,slr0108,Q55881
273,NA,NA,slr0109,slr0109,Q55882
273,NA,NA,sll0096,sll0096,Q55883
273,NA,NA,sll0095,sll0095,Q55884
273,NA,NA,sll0094,sll0094,Q55885
